,taz,TAZ_X,TAZ_Y
1326,200088,-121.9014153,37.24659609
5490,800201,-122.5021175,37.95277766
2491,300042,-122.3021615,37.87601892
2090,200770,-121.8982464,37.40813217
3811,400116,-121.6067143,37.9082739
1424,200165,-121.7542647,37.28806539
3500,300970,-122.2070119,37.81336256
2488,300040,-121.802231,37.66495514
2232,200903,-121.8821406,37.2681605
2405,201062,-122.0183995,37.31634005
2594,300132,-121.7308626,37.71069739
3257,300737,-121.8568459,37.69768551
1721,200421,-122.0556853,37.39063645
3885,400181,-121.8008151,37.99647875
1671,200369,-121.869835,37.30354965
4906,700064,-122.8595247,38.60169024
4954,700110,-122.6196315,38.24907963
3050,300548,-121.9291641,37.54771728
4354,400585,-122.0832054,37.90025487
3939,400230,-122.3057115,37.98764018
827,100086,-122.3189563,37.51525869
4247,400496,-122.0195211,37.96153596
5118,700252,-122.691841,38.45723686
3154,300646,-122.0143196,37.53162592
4486,500075,-121.9689499,38.38953885
1140,100376,-122.4936454,37.70412106
1108,100345,-122.2636314,37.51660132
2914,300420,-122.081382,37.61683519
4723,600014,-122.5839066,38.59040094
4197,400455,-122.0159512,37.92021071
4393,400624,-122.1029543,37.8776527
5206,700334,-122.8528662,38.608129
3674,400001,-122.1074271,37.99872523
4373,400605,-121.8988707,38.02768241
1625,200333,-121.8583284,37.21473471
4689,500276,-122.2016774,38.08821249
1181,100422,-122.4836971,37.58738158
4844,700009,-122.8126596,38.5565367
1282,200047,-122.1184351,37.3882474
5460,800174,-122.4538635,37.88783089
3722,400040,-122.2634613,38.01468222
4371,400603,-121.8423467,37.98734706
3721,400039,-122.294366,37.99967807
5190,700317,-122.6763841,38.33960483
3010,300505,-122.2926099,37.797178
1623,200331,-121.8507682,37.21752682
4338,400571,-122.3077333,38.00060004
4283,400525,-122.0823731,37.9727594
1932,200614,-121.8154735,37.29448123
3243,300725,-121.9931004,37.52936188
3807,400112,-121.7694738,37.96005169
4316,400553,-122.0341832,37.91435779
1023,100266,-122.4320132,37.61420595
4860,700024,-122.5911845,38.43551917
4169,400427,-121.9192599,37.73271419
2916,300422,-122.0536482,37.68929822
4965,700122,-122.6485561,38.2515459
3752,400064,-122.1066724,37.99065957
870,100123,-122.3066881,37.55812615
4284,400526,-122.0947243,37.97043823
2668,300197,-122.1902946,37.74020767
4866,700030,-122.7604189,38.44893763
885,100137,-122.4371146,37.62388516
3151,300643,-121.9974397,37.52243739
5424,800141,-122.5413684,37.93644023
3276,300755,-122.0858583,37.59887068
3746,400060,-122.1247225,38.01881118
989,100236,-122.255464,37.52224875
3061,300559,-121.9464755,37.52744677
2745,300260,-121.9263922,37.69475078
1235,200008,-121.6379834,37.12524445
1824,200516,-121.9641798,37.22168325
883,100135,-122.3487151,37.58905289
5271,800012,-122.5651851,37.90744036
2009,200686,-122.1646384,37.41708222
3911,400207,-121.6115968,37.89512421
4159,400418,-121.8647796,38.0059669
4465,500053,-122.2138708,38.09322682
5403,800124,-122.4920141,37.90102995
1536,200262,-122.0418125,37.31928351
5126,700260,-122.6463602,38.46878607
4580,500171,-122.22417,38.15091505
3091,300583,-121.7410401,37.71210198
4935,700090,-122.6928162,38.3673723
4391,400622,-122.1539062,37.88213117
5237,700368,-122.610334,38.26009814
4282,400524,-122.1056065,37.97733619
2111,200791,-122.0072244,37.26756533
5268,800009,-122.5240573,37.8947843
995,100242,-122.3381027,37.56091371
3909,400205,-121.7800508,37.9784908
978,100225,-122.2589899,37.53225471
2832,300348,-122.1702014,37.69655974
3046,300544,-122.0661852,37.65837883
1967,200642,-121.7588009,37.29489097
3083,300576,-122.2076256,37.84512514
1329,200091,-121.7620721,37.23483524
4370,400601,-122.314025,37.97066524
3256,300736,-121.8723769,37.69628347
986,100234,-122.4391225,37.64578228
5310,800048,-122.5188784,37.95768271
5453,800167,-122.5453498,38.01696446
896,100146,-122.1250687,37.46712345
2942,300440,-122.1822772,37.80143368
4014,400286,-121.9331653,37.93086988
5365,800090,-122.548899,38.07336374
2587,300125,-122.2295202,37.85669933
4464,500052,-122.1634586,38.07945271
4130,400391,-121.8696812,38.0152187
4156,400415,-121.8893305,38.0057624
5427,800143,-122.5515556,37.96632273
3968,400254,-121.7967796,37.97795127
5297,800037,-122.5334891,37.98149351
2036,200713,-121.5723329,37.02310836
4016,400288,-122.0888155,37.9805519
1793,200486,-121.9509157,37.39628309
5380,800100,-122.5429869,37.92813082
3865,400161,-122.1335953,37.84153548
1339,200099,-121.6429001,37.13316582
5044,700195,-122.4432971,38.28525946
2085,200766,-121.9738059,37.25620624
2946,300444,-122.1451381,37.76735754
2210,200881,-121.9667702,37.38805679
3155,300647,-121.9178896,37.67740729
5393,800114,-122.5812567,37.99710346
4031,400299,-121.777511,38.00074914
3200,300685,-121.8680819,37.67415457
5267,800008,-122.5506874,37.9186001
5144,700278,-122.7785724,38.51887199
3709,400027,-121.890631,37.80556354
1922,200606,-122.0033889,37.40314173
5017,700174,-122.8246614,38.38386176
4390,400621,-122.0980654,37.89230799
3558,301028,-122.0452839,37.60216852
3869,400165,-121.9015252,37.80645738
5181,700308,-122.7368904,38.44857144
3688,400013,-122.0613296,37.85972813
3808,400113,-121.6883956,37.93611082
4800,600080,-122.3330737,38.31117479
3765,400075,-121.8933104,37.79348589
3302,300779,-121.9363231,37.54261758
1017,100260,-122.4690957,37.66951092
4173,400431,-121.9532292,37.75685798
773,100029,-122.1818808,37.47129164
3682,400007,-122.1379796,38.021177
5200,700325,-122.6720153,38.32906245
1115,100351,-122.2664063,37.4618054
2110,200790,-122.0172185,37.25890706
4828,600101,-122.2331282,38.15905024
4052,400316,-122.1707471,37.87506423
4387,400618,-121.9167525,38.0163006
4384,400615,-122.1069474,37.88589302
4826,600100,-122.4671574,38.51202454
3775,400084,-121.9046013,37.79306029
1843,200533,-121.7585933,37.22532539
2370,201036,-121.8787779,37.23501826
3735,400052,-121.9755354,37.78684433
1253,200023,-122.0531461,37.39881303
4323,400557,-122.0923045,37.91575821
1292,200055,-122.1743891,37.43855243
3834,400137,-121.7886866,37.96422562
5266,800007,-122.5058835,37.88787106
903,100153,-122.2520061,37.4565573
2420,201077,-121.9823796,37.3787786
4248,400497,-122.0110917,37.95378067
3938,400229,-122.2913868,37.9896676
3959,400245,-122.0661562,37.86890463
5086,700230,-122.496274,38.29603148
2979,300475,-122.1412315,37.75259284
2427,201083,-121.8589001,37.29513001
3753,400065,-122.1144968,37.987829
772,100028,-122.179224,37.46465452
3934,400225,-122.0854999,37.96265078
2907,300414,-121.9265363,37.51889184
2890,300398,-122.0333679,37.55316735
1374,200127,-121.7586304,37.27733812
736,649,-122.461972,37.76983682
2889,300397,-121.9129561,37.47073894
800,100052,-122.4191681,37.66280038
3720,400038,-122.2709459,38.00020721
3586,301053,-122.3115952,37.86939889
2849,300362,-122.0754291,37.60734401
5328,800059,-122.5609598,37.95077059
5212,700341,-122.8524274,38.61653429
1301,200062,-122.1479692,37.45268449
744,100003,-122.2065785,37.44397795
84,78,-122.4186989,37.71793756
3580,301048,-122.24768,37.78487772
1537,200263,-122.0522477,37.30841832
5171,700300,-122.80369,38.53656814
5298,800038,-122.5506705,37.98683056
4632,500215,-122.0433365,38.22979318
1180,100421,-122.4907844,37.59753306
5492,800202,-122.4940642,37.95524542
4511,500102,-122.1852813,38.06839598
776,100032,-122.2737856,37.52690769
2769,300283,-122.2676108,37.78075104
1070,100310,-122.3225096,37.53938041
2682,300208,-122.0355572,37.70886555
3790,400096,-122.2989448,37.92495313
3697,400020,-122.0121349,37.83016716
3749,400062,-122.0991847,38.00800495
5436,800151,-122.5276501,38.00671225
4503,500091,-121.8288685,38.46296637
3818,400122,-121.9450694,37.77848665
3320,300795,-122.1490436,37.77969983
1938,200618,-121.5613082,37.00008847
4377,400609,-122.2354959,37.99006065
3960,400246,-121.9158895,38.00681425
5270,800011,-122.5217332,37.90944306
3451,300925,-122.041106,37.65900813
4204,400460,-122.3433543,37.91125291
4538,500128,-122.2446047,38.09155975
4725,600017,-122.5696,38.58016208
743,100002,-122.1978641,37.45405457
4520,500111,-121.933348,38.27303303
3836,400139,-122.0895094,37.932911
923,100172,-122.4608722,37.6262267
1400,200149,-121.9915293,37.38005087
1628,200335,-121.8520259,37.20274701
3244,300726,-121.9820545,37.57408662
4802,600082,-122.3002891,38.33789145
5465,800180,-122.458136,37.98527507
1328,200090,-121.8646224,37.23591736
1559,200279,-121.8237733,37.38958145
1050,100290,-122.2294632,37.48967675
5361,800086,-122.5894888,37.99695872
2109,200788,-122.0061818,37.25856678
3305,300782,-121.8610103,37.70538089
994,100241,-122.3521668,37.5542835
3113,300604,-121.9374734,37.5245204
3795,400101,-121.7421826,38.00261042
5133,700267,-122.4649289,38.27634287
3590,301055,-122.0842797,37.72627436
3717,400035,-122.2849951,38.01470537
4496,500085,-122.1789311,38.08387399
5218,700347,-122.7470243,38.49297905
1446,200189,-121.8587563,37.32619792
1101,100340,-122.2398087,37.54612798
2205,200876,-122.0407074,37.28563807
3997,400278,-122.1584487,37.860232
3696,400019,-122.0292118,37.87092881
5010,700169,-123.0011394,38.51002711
3341,300816,-122.2139203,37.76333253
3194,300680,-121.8812585,37.7135607
3571,301041,-121.7459899,37.68589469
2091,200771,-121.9128302,37.43574125
4290,400529,-122.004097,37.9431051
2972,300468,-122.2843685,37.78627154
1502,200237,-122.011397,37.37619569
3416,300892,-122.1128773,37.70886431
5142,700277,-122.767161,38.51945115
5002,700161,-122.6782777,38.32100565
5006,700164,-122.7051197,38.35679259
3153,300645,-122.0175468,37.52392634
2911,300417,-121.8851377,37.70508523
4402,400632,-122.2234125,38.04606678
2421,201078,-121.9714031,37.37634207
2435,201088,-122.0307712,37.40907109
2669,300198,-122.1534842,37.70680324
5292,800032,-122.5353163,38.01238629
4865,700029,-122.7573334,38.4407452
1134,100372,-122.4312601,37.70139895
2847,300361,-122.0858142,37.57938561
3890,400186,-121.8933299,38.03508685
4774,600059,-122.2769446,38.29083019
3932,400223,-122.0199769,37.90803858
3459,300932,-122.1786055,37.7140061
4021,400292,-122.1324548,37.86853723
2362,201030,-122.0386711,37.27062954
4615,500200,-122.0643003,38.26557116
5249,700379,-122.823994,38.41113497
1983,200660,-121.6676289,37.12590718
4,4,-122.3733645,37.82385214
3806,400111,-121.7462394,37.96522186
3633,301097,-122.2308967,37.73923207
4205,400461,-122.3550591,37.91882268
1194,100434,-122.4425421,37.47249413
808,100065,-122.3181971,37.58330206
3950,400236,-122.0842802,37.90783279
4971,700128,-122.6264116,38.23699338
5326,800058,-122.545219,38.06138732
993,100240,-122.3634568,37.557114
3470,300942,-122.0391832,37.6624717
3961,400247,-122.2832573,37.97840628
1468,200210,-122.165759,37.37665065
4397,400627,-122.1688339,37.88338416
908,100158,-122.2997357,37.54673224
5114,700249,-122.4553463,38.27459121
4515,500106,-122.1520858,38.06913851
2861,300373,-122.0345733,37.60025624
4705,600002,-122.2618302,38.32901059
2880,300389,-122.0279011,37.61917942
4451,500039,-121.9377025,38.33265787
4574,500166,-122.2344977,38.13793157
4772,600057,-122.2596206,38.28799889
3669,301128,-121.9410595,37.4943344
4479,500067,-122.1986641,38.12309612
4665,500252,-122.2110381,38.13210346
3733,400051,-122.0400999,37.87852084
2156,200833,-121.913821,37.36503065
3556,301027,-121.9328993,37.7087795
1838,200530,-121.6528642,37.11416533
1811,200503,-121.956866,37.30887008
4735,600024,-122.334525,38.33969336
4059,400322,-122.3173753,37.99389275
4265,400510,-121.6841655,37.92540472
3913,400209,-121.5938546,37.89694334
1988,200665,-121.5922016,37.02713229
1064,100305,-122.324919,37.5056055
5156,700290,-122.4971192,38.33305517
3698,400021,-121.9835036,37.81656574
4074,400337,-121.9702942,37.85340316
3819,400123,-121.9313957,37.78004146
4430,500015,-122.0146672,38.37511337
1992,200669,-121.5924582,37.00001977
2679,300205,-122.1311897,37.76210153
4357,400588,-122.087817,37.88291735
3149,300641,-122.0586685,37.53666145
750,100009,-122.2503972,37.50603746
3768,400077,-121.9292477,37.80766356
3867,400163,-122.2747366,37.96666619
3659,301120,-121.961465,37.55021416
1305,200067,-121.9500364,37.27317096
85,79,-122.3682828,37.72484327
4753,600041,-122.3191824,38.29334093
3684,400009,-122.0620061,37.88058597
5261,800003,-122.4831744,37.91159006
4420,500005,-122.0136936,38.36424081
4546,500136,-121.9569312,38.27044687
3497,300967,-121.7966014,37.6952771
3782,400089,-122.2730159,38.02338114
1216,100454,-122.4211087,37.67166631
1459,200202,-121.8904109,37.39490014
5325,800057,-122.576644,38.08234048
1226,100466,-122.4203184,37.64798898
5262,800004,-122.5014718,37.90616222
1369,200123,-121.7728228,37.29064385
4274,400518,-121.6149429,37.92515049
3809,400114,-121.7033909,37.94735369
2422,201079,-121.8893439,37.41835172
5286,800028,-122.5466396,37.87899419
3336,300810,-121.9150685,37.70724269
1280,200045,-122.099099,37.35462859
4636,500219,-121.9976042,38.25895182
5472,800185,-122.5477261,38.08937935
2583,300124,-122.2190223,37.84921764
1304,200066,-121.8379669,37.25845669
5371,800094,-122.5271009,38.04891223
2927,300431,-122.1182932,37.71881694
3014,300509,-121.9030501,37.72195974
745,100004,-122.2112426,37.45934209
1475,200215,-121.7821233,37.23504272
5023,700180,-122.8420925,38.38928248
4043,400308,-122.0230089,37.85970229
4423,500008,-122.0614717,38.28134999
3766,400076,-121.9217688,37.93613819
1416,200158,-121.9086659,37.34274376
1417,200159,-121.8582422,37.28594329
5119,700253,-122.6874267,38.46377631
3889,400185,-121.941786,37.79067452
5404,800125,-122.4764339,37.89521004
5378,800098,-122.5097634,37.93218513
794,100048,-122.3901723,37.57755644
5095,700235,-122.5524641,38.41640479
1601,200313,-122.1447812,37.38253426
4399,400629,-122.1812856,37.88939815
3864,400160,-122.3286201,37.91106313
838,100097,-122.3232474,37.52462956
5068,700212,-122.4507507,38.30058639
4613,500198,-122.256477,38.12831351
315,287,-122.500436,37.71984075
3087,300579,-122.0415662,37.67052506
3835,400138,-121.7213646,37.97668039
661,584,-122.4558633,37.79905863
4933,700089,-122.67827,38.37147721
4907,700065,-122.8711509,38.61753866
5284,800025,-122.5488162,37.89406352
4439,500025,-121.9752388,38.39955179
4762,600047,-122.4836275,38.49869206
4050,400314,-122.1389402,37.86114939
4825,600099,-122.4815114,38.51390337
4054,400317,-122.1996489,37.89941904
1110,100346,-122.283212,37.49530883
3915,400211,-121.9127568,37.76316037
1533,200260,-122.0456744,37.25894333
1069,100309,-122.3412322,37.54434122
4381,400613,-122.0512447,37.8697361
990,100237,-122.3432907,37.51669471
4624,500209,-122.2629143,38.13749983
842,100101,-122.3707093,37.59464879
5075,700219,-122.7063384,38.31460863
1485,200223,-121.9400137,37.41565979
5385,800105,-122.5760656,38.01815843
3870,400166,-121.9135796,37.80717281
4763,600048,-122.4673613,38.49341195
2516,300065,-122.1346677,37.74555391
4617,500202,-122.0277295,38.23425024
1059,100300,-122.2769792,37.5652533
2299,200976,-122.1330633,37.39070066
5435,800150,-122.5010118,38.01177253
4400,400630,-122.1817214,37.89906651
2928,300432,-122.1021568,37.72161315
4295,400533,-122.0287719,37.92930092
1105,100344,-122.3052924,37.5017359
1068,100308,-122.3578009,37.54039602
3030,300527,-122.0487505,37.65275388
4264,400509,-121.6868141,37.94706225
3249,300731,-121.9533859,37.7158717
4671,500257,-122.1627351,38.09117788
5481,800193,-122.5267485,38.03117283
1676,200376,-122.0372709,37.39199891
3991,400275,-122.0914485,37.86182053
4013,400285,-121.9259823,37.94988886
5425,800142,-122.5671028,37.96221607
976,100224,-122.4928403,37.6788521
5442,800156,-122.5084324,37.97457056
1176,100417,-122.4829522,37.60741738
2043,200722,-122.0001807,37.25298097
5470,800183,-122.5498327,38.11149778
1297,200060,-121.6314932,37.11313331
2151,200827,-122.0049181,37.33032805
5275,800016,-122.5365636,37.91331459
3475,300945,-122.1247683,37.7385558
5000,700160,-122.7027011,38.37318636
1337,200097,-121.7957374,37.24257039
3333,300807,-121.9120259,37.69132929
2561,300107,-122.2411184,37.72980491
5440,800154,-122.5596802,38.01987546
5138,700272,-122.5982169,38.2540629
4861,700025,-122.6600087,38.45489031
5342,800072,-122.6057791,38.00657933
3591,301056,-121.7413401,37.72411077
2602,300140,-122.1676767,37.68125814
655,576,-122.4930581,37.7685899
2026,200703,-121.9004516,37.38144491
5360,800085,-122.6016398,37.98603107
3253,300733,-121.9016215,37.65264935
4830,600103,-122.4504639,38.56772679
1147,100384,-122.4820312,37.63618487
2418,201075,-122.1433906,37.41171708
3740,400055,-121.9926507,37.76567893
1071,100311,-122.337785,37.52951201
4587,500177,-122.1453183,38.08723585
5120,700254,-122.71339,38.47496689
1980,200657,-121.5953631,37.1389469
4872,700035,-122.7775156,38.53173308
3903,400199,-121.7627512,37.98826892
4836,700001,-122.728393,38.40785253
3787,400093,-121.687945,37.97753548
5449,800163,-122.5557465,38.04090014
1720,200420,-121.6119197,37.01805535
3987,400273,-122.1175038,37.85094074
1171,100409,-122.4432187,37.68184069
4998,700157,-122.8367285,38.41682126
5362,800087,-122.5674639,37.99374251
5265,800006,-122.4310508,37.86173644
1237,200010,-121.9480778,37.38516439
5411,800131,-122.5560471,37.94011756
3801,400106,-121.7398892,37.98864266
4046,400310,-121.9432996,37.84959735
2730,300246,-121.7592665,37.66519441
3365,300839,-122.1662852,37.7832957
4728,600020,-122.3332481,38.29584384
1196,100435,-122.2919765,37.48142493
5405,800126,-122.4576454,37.88579997
5226,700356,-122.6984188,38.48197086
4911,700070,-122.7303703,38.39390454
5458,800172,-122.4700582,37.99244553
3857,400156,-121.9417819,37.79910022
3456,300930,-122.1912139,37.71276271
3319,300794,-122.1579145,37.79222878
2044,200723,-121.9856855,37.24352518
3958,400244,-122.1421227,37.85202496
1044,100285,-122.4637358,37.57745519
3134,300626,-121.7587739,37.6971803
3101,300594,-121.908868,37.5132635
2467,300021,-122.1903293,37.81586338
3205,300688,-121.7322555,37.69790854
4683,500271,-121.6941574,38.16920492
2781,300297,-122.0026588,37.57172542
2700,300218,-122.0352997,37.69075078
4475,500063,-121.943093,38.37264476
746,100005,-122.2212927,37.43819971
4737,600025,-122.3176427,38.35049729
3648,301111,-121.8867205,37.72832651
1766,200464,-121.6312273,37.09624188
5207,700335,-122.8679001,38.63672293
757,100016,-122.5069446,37.58736931
3805,400110,-121.7488119,37.97505136
4300,400539,-121.7050045,37.98094676
3699,400022,-121.9651179,37.80547518
3731,400049,-122.0396244,37.90351265
2747,300262,-122.0582133,37.7271539
3825,400129,-121.9897224,37.78911622
3902,400198,-121.7045461,38.00436247
1213,100451,-122.4553556,37.67513656
5367,800092,-122.5452395,38.05067946
4754,600042,-122.3655859,38.39681704
5446,800160,-122.486681,37.98550439
4022,400293,-122.1141918,37.83366704
5052,700202,-122.8674093,38.42941277
3816,400121,-121.9302926,37.96164246
3796,400102,-121.7359648,38.0114463
5340,800070,-122.5885207,38.09702563
4816,600093,-122.2475173,38.17983152
5020,700177,-122.8058323,38.38899141
5343,800073,-122.6904713,38.00838599
3899,400195,-121.7226358,37.91588347
3255,300735,-121.8942844,37.69338959
4319,400555,-122.0048548,37.90339925
4678,500266,-121.981191,38.32434184
4388,400619,-122.1432898,37.89803067
1342,200102,-121.856931,37.31248661
1032,100275,-122.2051065,37.41976975
1295,200058,-121.63069,37.1437004
4214,400469,-121.9742336,38.04240914
2969,300465,-122.3146713,37.80264804
1321,200082,-121.5714137,36.9857697
3868,400164,-122.2599804,37.97017899
3822,400126,-121.8120053,37.95878246
1132,100371,-122.5023566,37.51252039
5318,800053,-122.5778407,38.1309978
3741,400056,-122.0233707,37.89037601
314,286,-122.4727978,37.79634721
3727,400045,-121.9174532,38.03400388
1592,200305,-121.7622796,37.32567315
3831,400135,-122.1005238,37.93097379
3321,300796,-122.2058218,37.74338765
4708,600004,-122.4514888,38.50598111
4428,500013,-122.0157109,38.34867996
4894,700053,-122.7262211,38.35602828
4545,500135,-121.9880393,38.3783539
5219,700348,-122.7517834,38.4856231
902,100152,-122.2775507,37.46673949
2934,300436,-121.7888522,37.64939126
4286,400527,-122.1137782,37.97085355
4999,700158,-122.818461,38.37404148
4724,600015,-122.5872756,38.57965816
1837,200529,-121.6451692,37.15846242
3943,400232,-122.0422113,37.8498813
3157,300649,-121.8897829,37.65623654
865,100118,-122.1355259,37.48294612
3309,300785,-121.7073085,37.68919592
4936,700091,-122.6762619,38.35406786
3209,300692,-122.0048791,37.50897874
775,100031,-122.2465261,37.43248425
4714,600009,-122.4832516,38.54129279
4856,700020,-122.7892874,38.37055382
5444,800158,-122.5096837,37.98795429
1602,200314,-121.9792866,37.15701334
1583,200298,-122.0806827,37.30928648
1223,100463,-122.3960419,37.69197861
2498,300049,-122.3080364,37.8190703
4171,400429,-121.9604328,37.77311564
2895,300403,-121.7337976,37.6726768
4919,700076,-122.7272726,38.34126611
5247,700376,-122.7793612,38.41124159
4635,500218,-121.9801798,38.25656041
3744,400058,-121.962174,37.8419178
4590,500180,-121.8319304,38.42722951
3804,400109,-121.7094936,37.96293303
4422,500007,-122.0790037,38.28091777
4517,500108,-122.1838783,38.09740266
2260,200935,-122.1245516,37.36909407
5088,700232,-122.5120728,38.35500418
1520,200251,-121.9205885,37.40961329
3841,400143,-121.7593953,37.95272176
1067,100307,-122.3754442,37.56505658
2701,300219,-122.0228144,37.67376488
5180,700307,-122.7849198,38.42941738
5012,700171,-122.906379,38.48760465
759,100017,-122.484644,37.57402367
3924,400217,-121.9534877,38.01018637
4181,400439,-122.375833,37.91773573
4996,700155,-122.8551768,38.41398304
755,100014,-122.481738,37.62086698
2419,201076,-121.9280791,37.38377833
5228,700358,-122.6911849,38.4900834
3254,300734,-121.8115722,37.64230557
3017,300510,-122.0562041,37.61404706
5108,700245,-122.8813497,38.45473653
4869,700033,-122.8672388,38.38730529
1499,200236,-121.914561,37.38692852
3716,400034,-121.9658084,37.82109296
5329,800060,-122.6007549,38.13210681
3996,400277,-122.1290224,37.81353994
4386,400617,-122.1388453,37.88025507
4313,400551,-121.9422918,38.03793465
2208,200879,-121.9281313,37.36191297
4730,600022,-122.2718218,38.27091873
3916,400212,-121.913717,37.78371756
4633,500216,-121.91974,38.34369441
4712,600007,-122.4364583,38.57813617
3776,400085,-122.3769404,37.96249822
1790,200484,-121.9509186,37.36749568
4779,600064,-122.2655409,38.31238874
5359,800084,-122.5898456,37.97076239
1182,100423,-122.4368352,37.44575105
4394,400625,-122.1125669,37.86928018
5216,700346,-122.779216,38.51033564
5196,700321,-122.6286261,38.27127375
4891,700051,-122.6693871,38.30747409
4591,500181,-121.8134105,38.43094139
5476,800189,-122.6053209,38.03291397
3772,400081,-122.2485181,38.04664121
749,100008,-122.2505036,37.44637734
4437,500023,-122.0448678,38.30203918
4614,500199,-122.081352,38.25714947
3106,300597,-121.8915689,37.47715036
3588,301054,-122.2324026,37.87037381
5097,700236,-122.5412858,38.35635561
1422,200164,-121.7336811,37.27939279
1296,200059,-121.6599842,37.14956815
5348,800077,-122.812157,38.07647028
3854,400153,-122.0022772,37.86097432
4751,600039,-122.3106849,38.27309269
5392,800113,-122.5926739,38.01539173
1384,200135,-122.1198043,37.34810061
4509,500100,-121.850444,38.43504966
4710,600005,-122.2444591,38.31043566
5155,700289,-122.657395,38.28174285
5244,700374,-122.7591674,38.35078497
5032,700184,-122.8496896,38.37350625
5317,800052,-122.5390608,38.10039602
4489,500078,-121.9411944,38.3127853
2680,300206,-122.3107405,37.78478735
5037,700187,-122.8135556,38.35852755
3999,400279,-122.1256164,37.90540415
2364,201031,-122.0612544,37.29659733
2434,201087,-122.1082799,37.449997
4435,500021,-122.0226295,38.30841915
3980,400266,-121.8380451,38.01629339
1979,200656,-121.6148264,37.12592862
4353,400584,-121.7642716,38.00764214
5285,800027,-122.5264137,37.86744835
2053,200734,-121.6129288,37.15237844
5046,700196,-122.7281264,38.37483784
3769,400078,-121.9459336,37.82219437
3908,400204,-121.731922,37.94707298
3679,400004,-122.0561405,37.98142503
4892,700052,-122.7238685,38.31879785
2211,200883,-121.9747806,37.40235446
3914,400210,-121.9261524,37.75548438
4281,400523,-122.0751066,38.00314812
4006,400282,-121.9925605,37.92102279
2258,200933,-122.0497315,37.41647349
2966,300462,-121.8508975,37.68140542
4598,500187,-121.8125735,38.46366733
4666,500253,-122.1500343,38.19470172
3424,300900,-121.8240207,37.6656416
3886,400182,-121.5793663,37.90641774
999,100245,-122.2583379,37.42087111
2703,300220,-122.0376981,37.63926359
3855,400154,-122.001804,37.84164477
3663,301122,-122.0783761,37.52494567
2940,300439,-121.93616,37.56129938
4854,700017,-122.6714892,38.24466884
1551,200274,-121.8142219,37.4038249
5434,800149,-122.500403,38.00264759
1192,100433,-122.2000047,37.34768495
3866,400162,-122.2769467,37.94200068
4042,400307,-122.0011967,37.88360739
756,100015,-122.3951719,37.65301291
3307,300784,-121.8581731,37.73307036
2376,201041,-121.931424,37.22632255
5376,800096,-122.5094841,38.03316499
5173,700301,-122.8219557,38.5278334
4000,400280,-121.9757264,37.9350699
1549,200272,-121.8869521,37.21057666
5248,700377,-122.7547085,38.41639817
4436,500022,-122.0023078,38.32786124
5464,800177,-122.5078526,38.09715728
5078,700221,-122.7047055,38.39257629
5250,700380,-122.8533528,38.4396795
5322,800055,-122.6119805,38.09136913
1130,100369,-122.4895255,37.54364924
761,100018,-122.460564,37.60284213
3912,400208,-121.6280039,37.90551116
4004,400281,-122.1776303,37.90910336
5373,800095,-122.5113753,38.06027357
5051,700201,-122.9776276,38.49820034
1535,200261,-122.0609169,37.27194169
3955,400241,-121.7562141,37.93488096
1490,200227,-122.1495948,37.36659798
3763,400073,-121.8968391,37.74603881
5357,800081,-122.692156,38.02155788
1184,100426,-122.3830219,37.62047265
1188,100430,-122.2103591,37.3869864
4372,400604,-121.8616307,38.03441893
2875,300385,-121.8997407,37.49392288
1984,200661,-121.6675914,37.10742968
4729,600021,-122.2950554,38.25462856
4334,400567,-122.2446162,37.98228527
975,100223,-122.4568374,37.50588698
5082,700226,-122.6610309,38.4079255
4667,500255,-122.1280816,38.19169714
5227,700357,-122.7225945,38.49455811
3251,300732,-121.9721103,37.70848875
3863,400159,-121.8841794,37.8226745
5178,700305,-122.8093621,38.42248381
1839,200531,-121.6859155,37.13761824
1346,200106,-121.8470345,37.43363431
4395,400626,-122.0848813,37.84361106
4301,400540,-122.1977157,38.03807334
4547,500138,-121.9200096,38.3255005
4847,700012,-122.639448,38.19776756
5053,700203,-122.8993444,38.41672751
1150,100387,-122.1567863,37.49166013
5475,800188,-122.5055381,38.07812316
3814,400119,-122.296511,37.9441873
1409,200154,-121.7697622,37.27686824
5130,700264,-122.4884957,38.26908979
4890,700050,-122.6858965,38.29358794
1008,100251,-122.398339,37.47645801
4853,700016,-122.6860783,38.26726544
1200,100439,-122.2529898,37.38682769
1005,100249,-122.5040064,37.5575933
5438,800152,-122.5901338,38.04342022
1334,200093,-122.1677829,37.40366911
1316,200077,-121.825874,37.22169824
1009,100252,-122.2201842,37.40814264
3701,400023,-121.9216353,37.83094133
5110,700246,-122.8561549,38.46441327
3964,400250,-122.3549973,37.98886987
3306,300783,-121.842848,37.71646101
2978,300474,-121.8209526,37.68868915
4713,600008,-122.4612821,38.533259
3063,300560,-122.2184674,37.72062433
3945,400233,-122.0418011,37.82945826
4413,400640,-121.6585912,37.9131707
3800,400105,-121.6949929,37.90917052
4260,400506,-122.0011921,38.02798304
4544,500134,-121.9938657,38.30178329
3644,301108,-121.8197891,37.72863156
1985,200662,-121.6273921,37.03319839
5347,800076,-122.8789389,38.10821543
4418,500003,-121.95705,38.43163797
1553,200275,-121.8222751,37.41862118
4957,700113,-122.614134,38.20191519
5257,700386,-122.806075,38.44393981
5055,700204,-122.9116908,38.43096748
814,100071,-122.4181398,37.68565101
